% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180.0,0.0,0.16108429762,1.39646949175
-178.0,0.0,0.166311403155,1.38379660019
-176.0,0.0,0.163501101241,1.43459765297
-174.0,0.0,0.173071521781,1.60720033541
-172.0,0.0,0.165102956235,1.67154907453
-170.0,0.0,0.17693398241,1.67216301474
-168.0,0.0,0.17081702058,1.50714093834
-166.0,0.0,0.161940644816,1.51637404567
-164.0,0.0,0.170397125468,1.63698679388
-162.0,0.0,0.154212210044,1.56638422278
-160.0,0.0,0.157136711944,1.50888396713
-158.0,0.0,0.160330287628,1.56768698147
-156.0,0.0,0.166423809215,1.58363411254
-154.0,0.0,0.17647923509,1.53282272235
-152.0,0.0,0.171855881363,1.6089897792
-150.0,0.0,0.162486671492,1.5335504972
-148.0,0.0,0.186336251654,1.59409122536
-146.0,0.0,0.173811915696,1.59944885397
-144.0,0.0,0.154019497737,1.54188273633
-142.0,0.0,0.163914876632,1.58288948771
-140.0,0.0,0.159541087024,1.46909782076
-138.0,0.0,0.157455790877,1.5563070102
-136.0,0.0,0.166293431461,1.57308009657
-134.0,0.0,0.162720533282,1.45282716987
-132.0,0.0,0.172405226827,1.46990934765
-130.0,0.0,0.168416385785,1.45553303811
-128.0,0.0,0.153758181907,1.54992674425
-126.0,0.0,0.157199111454,1.43769514814
-124.0,0.0,0.154086177222,1.48657992765
-122.0,0.0,0.166365078159,1.55620203987
-120.0,0.0,0.159275284518,1.4827760331
-118.0,0.0,0.167786568381,1.47566691265
-116.0,0.0,0.171546375379,1.52199462315
-114.0,0.0,0.160552675553,1.50354824588
-112.0,0.0,0.166793200649,1.54694970644
-110.0,0.0,0.163541407697,1.54584479794
-108.0,0.0,0.165379485466,1.49126314047
-106.0,0.0,0.169650360353,1.53050505638
-104.0,0.0,0.15665608716,1.47831840497
-102.0,0.0,0.1608093042,1.51370755166
-100.0,0.0,0.161881586067,1.56597714946
-98.0,0.0,0.157107482679,1.46629306468
-96.0,0.0,0.168591580883,1.51568934691
-94.0,0.0,0.163809223905,1.59231964833
-92.0,0.0,0.169061811641,1.56770442772
-90.0,0.0,0.170041345902,1.5498855623
-88.0,0.0,0.16262014766,1.63539295202
-86.0,0.0,0.169436471894,1.6249882268
-84.0,0.0,0.156286799669,1.70449454555
-82.0,0.0,0.19052559986,1.7424806321
-80.0,0.0,0.165346050695,1.67628518873
-78.0,0.0,0.16454988075,1.72193328759
-76.0,0.0,0.181866428651,1.78412021837
-74.0,0.0,0.173072661452,1.66475271031
-72.0,0.0,0.175694570117,1.77844614664
-70.0,0.0,0.162174735472,1.72394626898
-68.0,0.0,0.165693994649,1.77986417544
-66.0,0.0,0.182473165222,1.83459156755
