% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180.0,0.0,0.186431497455,3.17211015439
-178.0,0.0,0.236865712635,3.43629615355
-176.0,0.0,0.195756800085,2.74178255102
-174.0,0.0,0.184315427549,2.69995496732
-172.0,0.0,0.205288000338,2.29121664515
-170.0,0.0,0.190586127959,2.30394332689
-168.0,0.0,0.197359403551,1.98084226355
-166.0,0.0,0.2152580861,1.66124455306
-164.0,0.0,0.183632461675,1.4638259497
-162.0,0.0,0.172784739546,1.25028847218
-160.0,0.0,0.172179506682,0.984977785945
-158.0,0.0,0.176334772415,0.775940518081
-156.0,0.0,0.167677864268,0.642344984174
-154.0,0.0,0.17184644264,0.587579993606
-152.0,0.0,0.172302015871,0.56699910289
-150.0,0.0,0.16381935297,0.638184672654
-148.0,0.0,0.159980058782,0.700614143163
-146.0,0.0,0.170396768659,0.92124082613
-144.0,0.0,0.158923186451,1.23147775227
-142.0,0.0,0.177274301238,1.4483343201
-140.0,0.0,0.16959745653,1.60529218164
-138.0,0.0,0.165378489777,1.67167384985
-136.0,0.0,0.167807460278,1.76186684856
-134.0,0.0,0.169197430529,1.96730580786
-132.0,0.0,0.165840993382,1.80848619679
-130.0,0.0,0.175577118747,1.93841041434
-128.0,0.0,0.172264053769,2.06843915156
-126.0,0.0,0.180564946815,1.90111254066
-124.0,0.0,0.176976342134,2.07344404072
-122.0,0.0,0.175072727591,2.03485267538
-120.0,0.0,0.197058876,2.00813372603
-118.0,0.0,0.203589146756,2.01317057538
-116.0,0.0,0.190361266196,2.05839020258
-114.0,0.0,0.170476312891,2.10549838367
-112.0,0.0,0.193471809216,2.19023126158
-110.0,0.0,0.198813323863,1.93703443766
-108.0,0.0,0.192663352869,2.05531587109
-106.0,0.0,0.190158646144,2.17299449849
-104.0,0.0,0.193406207688,2.41616956046
-102.0,0.0,0.195855879046,2.37615730596
-100.0,0.0,0.187214847893,2.44611230037
-98.0,0.0,0.169949714057,1.96310217306
-96.0,0.0,0.194957149193,2.3514311482
-94.0,0.0,0.201381949075,2.58497598484
-92.0,0.0,0.177807818003,2.89367205462
-90.0,0.0,0.188783277504,2.75738738304
-88.0,0.0,0.181606910102,2.8874221262
-86.0,0.0,0.160727221549,2.85735278532
-84.0,0.0,0.210687806703,3.01491244978
-82.0,0.0,0.193509772934,3.29093939605
-80.0,0.0,0.17721991013,3.26105641285
-78.0,0.0,0.207982274145,3.02650964403
-76.0,0.0,0.202976199009,3.55083970189
-74.0,0.0,0.206954285808,3.42442195097
-72.0,0.0,0.211634502672,3.52263194999
-70.0,0.0,0.196188642688,3.7333282454
-68.0,0.0,0.177079908729,3.64614712393
-66.0,0.0,0.202591420136,4.04760024574
-64.0,0.0,0.197663712591,4.01847665998
-62.0,0.0,0.213708629459,4.27771578443
-60.0,0.0,0.258330865853,4.08188273469
-58.0,0.0,0.257607416257,4.46859435973
-56.0,0.0,0.222627136663,4.66952269447
-54.0,0.0,0.249398065776,4.86428097817
-52.0,0.0,0.260552846998,4.62577419585
-50.0,0.0,0.210506008953,4.81578423655
-48.0,0.0,0.239384272024,4.83793092319
-46.0,0.0,0.201880943678,4.98998535162
-44.0,0.0,0.240309853688,4.99102078217
-42.0,0.0,0.179779295735,5.00462728435
-40.0,0.0,0.223793460704,4.97578218755
-38.0,0.0,0.27885657756,4.73583342621
-36.0,0.0,0.238672215186,5.04278726658
-34.0,0.0,0.261588292301,5.27646959853
-32.0,0.0,0.262758272268,5.19215219617
-30.0,0.0,0.207344283693,5.1667506786
-28.0,0.0,0.276536160477,4.69810045102
-26.0,0.0,0.250858783484,4.52947199422
-24.0,0.0,0.244247440524,4.56565405089
-22.0,0.0,0.248832729682,4.78753820312
-20.0,0.0,0.195493725941,4.43938737276
-18.0,0.0,0.22216420491,3.98314498836
-16.0,0.0,0.234679366566,4.15281373933
-14.0,0.0,0.196776266575,4.06781380564
-12.0,0.0,0.176023399703,3.97052886173
-10.0,0.0,0.186529664598,3.43610044286
-8.0,0.0,0.166168611981,3.05334566936
-6.0,0.0,0.208775416151,2.87397956917
-4.0,0.0,0.200098589741,2.25841557777
-2.0,0.0,0.190248195201,2.26021069339
0.0,0.0,0.161244275704,1.99591719228
2.0,0.0,0.17864397078,1.59907965168
4.0,0.0,0.180647578426,1.26909070656
6.0,0.0,0.154671281159,1.14481646481
8.0,0.0,0.168190583214,0.777867184311
10.0,0.0,0.154237804659,0.60072951749
12.0,0.0,0.157130845547,0.459827653199
14.0,0.0,0.156277557224,0.791193766773
16.0,0.0,0.15875665351,0.970988218606
18.0,0.0,0.161827165045,1.34111783865
20.0,0.0,0.159400999486,1.61298638275
22.0,0.0,0.161363780968,1.83364202851
24.0,0.0,0.16718063575,2.2062609942
26.0,0.0,0.185772965096,2.34445842001
28.0,0.0,0.171445183717,2.7147012389
30.0,0.0,0.217599696197,2.83087802404
32.0,0.0,0.193438695319,3.30253279671
34.0,0.0,0.209999546811,3.514329081
36.0,0.0,0.240425290756,3.72091899619
38.0,0.0,0.22093378301,3.55973658314
40.0,0.0,0.192204204574,3.96293933046
42.0,0.0,0.208440362252,4.2160903067
44.0,0.0,0.202258556217,4.14843525973
