% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180.0,0.0,0.228812061936,22.0039684685
-178.0,0.0,0.568384710252,22.0088645738
-176.0,0.0,0.616418257326,21.1073844063
-174.0,0.0,0.456165389881,22.1350256712
-172.0,0.0,0.276239254951,21.4069140111
-170.0,0.0,0.486461134151,19.7347770739
-168.0,0.0,0.571487096727,20.42261809
-166.0,0.0,0.563356975347,19.2079073497
-164.0,0.0,0.284635694489,19.6811409606
-162.0,0.0,0.254223667398,18.3269858268
-160.0,0.0,0.367601798959,16.9077582835
-158.0,0.0,0.381444657572,16.3416900836
-156.0,0.0,0.478067367278,17.1485875894
-154.0,0.0,0.226934029467,15.7524069317
-152.0,0.0,0.491570744403,16.0225359084
-150.0,0.0,0.204938021518,15.0378431771
-148.0,0.0,0.288213278845,14.5147832284
-146.0,0.0,0.485101414606,13.1989256305
-144.0,0.0,0.441256891578,12.9532524706
-142.0,0.0,0.297338961042,11.6405504257
-140.0,0.0,0.419499507129,11.3309916617
-138.0,0.0,0.347124456622,11.2652065422
-136.0,0.0,0.176213353433,10.3880025139
-134.0,0.0,0.294371757232,9.70719462174
-132.0,0.0,0.308977432527,9.34256482437
-130.0,0.0,0.268651959136,8.85734431648
-128.0,0.0,0.307506963007,8.90367324835
-126.0,0.0,0.177288557999,8.25517112911
-124.0,0.0,0.311938100882,7.79420007014
-122.0,0.0,0.246116844475,7.4798864781
-120.0,0.0,0.179415533811,7.48842948222
-118.0,0.0,0.227541651286,6.86824978065
-116.0,0.0,0.196417261243,6.56804570934
-114.0,0.0,0.276487051152,6.85047595465
-112.0,0.0,0.222074573144,7.3034464919
-110.0,0.0,0.180266974695,7.60713303933
-108.0,0.0,0.23221475254,7.53367813188
-106.0,0.0,0.286186618201,7.65075309157
-104.0,0.0,0.232644402638,7.85585885921
-102.0,0.0,0.174165359259,7.40979618537
-100.0,0.0,0.254437953398,7.6100744592
-98.0,0.0,0.322150610797,7.78840648651
-96.0,0.0,0.205203237884,7.3568572827
-94.0,0.0,0.3001436297,7.78477101237
-92.0,0.0,0.309124902591,7.59463964552
-90.0,0.0,0.23699077525,7.84507072935
-88.0,0.0,0.285153806433,7.50562251151
-86.0,0.0,0.173918277577,7.51739782202
-84.0,0.0,0.285339495927,7.3029170934
-82.0,0.0,0.28525650046,7.31946386427
-80.0,0.0,0.200069984764,7.32794941276
-78.0,0.0,0.251454986051,7.22184499425
-76.0,0.0,0.205973665871,7.32279470807
-74.0,0.0,0.186703313284,7.2619350462
-72.0,0.0,0.183035712555,7.93277594435
-70.0,0.0,0.288827473283,7.67543909621
-68.0,0.0,0.226580795012,8.00965915048
-66.0,0.0,0.239859012499,8.12955956212
-64.0,0.0,0.308301995389,8.11130366832
-62.0,0.0,0.224843008928,8.37543758878
-60.0,0.0,0.308160594188,8.5921191138
-58.0,0.0,0.272298515044,8.78949662566
-56.0,0.0,0.266937928103,9.38786366194
-54.0,0.0,0.297315710261,10.7259491287
-52.0,0.0,0.24733318276,10.935137479
-50.0,0.0,0.316057695396,11.3338803442
-48.0,0.0,0.327895170897,12.2407544553
-46.0,0.0,0.449593372867,12.8316757969
-44.0,0.0,0.379676295377,13.1669866606
-42.0,0.0,0.371114355393,13.9319906099
-40.0,0.0,0.378526627176,15.218418304
-38.0,0.0,0.392904227018,15.800319272
-36.0,0.0,0.438681882165,16.6820131176
-34.0,0.0,0.520431434035,16.7267167813
-32.0,0.0,0.40251916945,17.47499569
-30.0,0.0,0.507492439166,18.596193094
-28.0,0.0,0.476238594905,19.6901128255
-26.0,0.0,0.510282568693,19.8159021447
-24.0,0.0,0.580521015823,20.5978809677
-22.0,0.0,0.558141264349,21.4595877191
-20.0,0.0,0.586846006051,20.4404245312
-18.0,0.0,0.348062760234,23.273133752
-16.0,0.0,0.652242553756,23.0124081359
-14.0,0.0,0.572896396086,23.0171737013
-12.0,0.0,0.605269791469,24.099828144
-10.0,0.0,0.314152592734,24.5180380455
-8.0,0.0,0.45496199654,25.2075530644
-6.0,0.0,0.642013328359,25.7445190158
-4.0,0.0,0.642679343879,26.5624036364
-2.0,0.0,0.674967400819,24.801248438
0.0,0.0,0.671237069741,26.498614893
2.0,0.0,0.74042275165,26.4484648498
4.0,0.0,0.565302132219,24.942777315
6.0,0.0,0.292910897464,25.5385928185
8.0,0.0,0.549388358697,25.0448699683
10.0,0.0,0.419248868793,23.3823694394
12.0,0.0,0.266300727576,22.9746927036
14.0,0.0,0.416574389219,23.2205163501
16.0,0.0,0.62129828392,21.6146735582
18.0,0.0,0.251004917875,21.730741011
20.0,0.0,0.619856335521,20.9075862396
22.0,0.0,0.619022997648,19.7651425232
24.0,0.0,0.507291780367,18.524502665
26.0,0.0,0.333033443049,17.5453177522
28.0,0.0,0.238320108175,16.0206117803
30.0,0.0,0.361416933954,15.6481276293
32.0,0.0,0.383059561677,14.9979047934
34.0,0.0,0.440054608323,12.6975212555
36.0,0.0,0.347457446277,11.920137268
38.0,0.0,0.365844126344,10.6141139235
40.0,0.0,0.211698754281,10.8748720706
42.0,0.0,0.295819448031,9.06324391681
44.0,0.0,0.276831932634,8.99450375378
46.0,0.0,0.171046589784,8.09760567844
48.0,0.0,0.221417234428,6.98484531522
50.0,0.0,0.235543682799,7.13854592657
52.0,0.0,0.236899234928,6.97342169744
54.0,0.0,0.247344114132,6.25389170039
56.0,0.0,0.239320930161,5.89267194074
58.0,0.0,0.207824467331,5.86038421446
60.0,0.0,0.227550343364,5.10519769922
62.0,0.0,0.187582241762,5.07208796138
