% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180.0,0.0,0.167102600619,4.36285223761
-178.0,0.0,0.190528810285,2.79007675588
-176.0,0.0,0.185897119246,2.57445680696
-174.0,0.0,0.171928074352,2.29601908055
-172.0,0.0,0.172346050709,2.51678435588
-170.0,0.0,0.186281402811,2.59197316334
-168.0,0.0,0.176639572836,2.82300734973
-166.0,0.0,0.152553882316,2.83191738927
-164.0,0.0,0.197347095735,3.07777099845
-162.0,0.0,0.188128111511,2.97221497083
-160.0,0.0,0.181138805591,2.88164163759
-158.0,0.0,0.167274658211,3.13925812972
-156.0,0.0,0.183640800938,2.90706214145
-154.0,0.0,0.153538565323,3.02339957473
-152.0,0.0,0.165467043385,3.13591348791
-150.0,0.0,0.209771922581,3.11016956094
-148.0,0.0,0.170876373537,2.95839455226
-146.0,0.0,0.153470792323,3.04212617093
-144.0,0.0,0.155234159827,3.47275795031
-142.0,0.0,0.161219460607,4.05490099081
-140.0,0.0,0.223301632226,4.05062309161
-138.0,0.0,0.20311591208,4.08062903658
-136.0,0.0,0.191870857544,4.17015753487
-134.0,0.0,0.205635434277,4.39533637729
-132.0,0.0,0.207238953061,4.49054131553
-130.0,0.0,0.161803669959,4.353974231
-128.0,0.0,0.182149162501,4.4468289375
-126.0,0.0,0.164356245019,4.68322795284
-124.0,0.0,0.209679181501,4.66568820563
-122.0,0.0,0.16237272495,4.45458312961
-120.0,0.0,0.199377128042,4.46029914886
-118.0,0.0,0.213139065675,4.34070021784
-116.0,0.0,0.21266012191,4.4153306886
-114.0,0.0,0.203749621317,3.99058594018
-112.0,0.0,0.214085524686,3.91461776555
-110.0,0.0,0.202211378895,3.91668129447
-108.0,0.0,0.201978769451,3.90501801354
-106.0,0.0,0.220503230363,4.17973553777
-104.0,0.0,0.198267232955,3.82761435616
-102.0,0.0,0.207621291697,4.17051695499
-100.0,0.0,0.16648691994,4.71901248533
-98.0,0.0,0.171751720861,4.58557750607
-96.0,0.0,0.207076686755,4.74560392937
-94.0,0.0,0.183695073649,4.85851975533
-92.0,0.0,0.226916128173,4.95507853433
-90.0,0.0,0.181882473931,5.29909432036
-88.0,0.0,0.200269163102,5.80267560342
-86.0,0.0,0.174669778995,6.10200009397
-84.0,0.0,0.2105084932,6.14767314091
-82.0,0.0,0.180261643089,6.51501946914
-80.0,0.0,0.269989744402,6.6318591221
-78.0,0.0,0.245597754702,6.80894315451
-76.0,0.0,0.193341836251,7.12255383489
-74.0,0.0,0.229962557159,7.24063577259
-72.0,0.0,0.324956184171,7.44390010804
-70.0,0.0,0.264640451297,7.81622152758
-68.0,0.0,0.259482105888,7.76752728802
-66.0,0.0,0.298120579347,8.15885604632
-64.0,0.0,0.241530212618,7.95489943516
