% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180.0,-180.0,0.317618836105,6.64543144006
-180.0,-174.0,0.44943264316,6.89793392658
-180.0,-168.0,0.406964529186,7.79561237252
-180.0,-162.0,0.395458883226,9.05009559658
-180.0,-156.0,0.365117337078,9.07821036339
-180.0,-150.0,0.453180641383,10.4540247011
-180.0,-144.0,0.38428251943,10.3368652824
-180.0,-138.0,0.434439556718,11.3657590661
-180.0,-132.0,0.477355580688,10.7009336048
-180.0,-126.0,0.508386262327,12.2819016297
-180.0,-120.0,0.350264900506,10.2897597746
-180.0,-114.0,0.418890924752,11.8376547314
-180.0,-108.0,0.466653962076,11.5152779537
-180.0,-102.0,0.41544616738,11.0912108245
-180.0,-96.0,0.529269405395,9.91030930305
-180.0,-90.0,0.482016276062,8.20801780534
-180.0,-84.0,0.495297365665,8.02323155886
-180.0,-78.0,0.347101010025,7.68507855338
-180.0,-72.0,0.370852627158,7.23272641918
-180.0,-66.0,0.480669394046,10.3205752537
-180.0,-60.0,0.390989646941,10.8449563252
-180.0,-54.0,0.426706471458,11.3365396494
-180.0,-48.0,0.386656731874,13.9852948325
-180.0,-42.0,0.48631253922,14.9764514773
-180.0,-36.0,0.399107717887,13.2211094276
-180.0,-30.0,0.313988110676,12.4010424353
-180.0,-24.0,0.621593791634,11.4060437232
-180.0,-18.0,0.458488655537,8.27910511291
-180.0,-12.0,0.408282663912,8.91150643194
-180.0,-6.0,0.406777600884,11.866357363
-180.0,0.0,0.395990024745,13.720312272
-180.0,6.0,0.454827660441,16.4447644428
-180.0,12.0,0.309662979603,20.0655132455
-180.0,18.0,0.530638013601,20.7264983045
-180.0,24.0,0.539125763431,22.0108739794
-180.0,30.0,0.638157601908,22.2858555633
-180.0,36.0,0.648699418649,21.1672197031
-180.0,42.0,0.599513853297,18.068964002
-180.0,48.0,0.437486810505,17.2469324343
-180.0,54.0,0.687029506013,18.1401256171
-180.0,60.0,0.368831143185,18.309620176
-180.0,66.0,0.507227893978,19.3506418306
-180.0,72.0,0.241569022968,19.9885708392
-180.0,78.0,0.292030430973,20.8305282484
-180.0,84.0,0.604705524191,22.2693714448
-180.0,90.0,0.707281181887,27.157773921
-180.0,96.0,0.542088776842,26.0245524379
-180.0,102.0,0.530963085711,27.6760492603
-180.0,108.0,0.971992707506,31.2054235609
-180.0,114.0,1.09480453102,29.2283772813
-180.0,120.0,0.79540352878,31.4705996303
-180.0,126.0,0.77683821404,31.8757247445
-180.0,132.0,0.516317992643,34.1860659277
-180.0,138.0,0.87860356082,30.7784261771
-180.0,144.0,0.585538193837,31.3588271157
-180.0,150.0,0.452831645623,27.6311676917
-180.0,156.0,0.754331929088,24.4235519274
-180.0,162.0,0.664200748518,25.0403393186
-180.0,168.0,0.408806681097,20.1630578029
-180.0,174.0,0.620882755563,18.6238521499
